year;month;day;hour;NO2;NOx;O3;PM10;
2005;1;21;5;73.0000;172.000;2.00000;59.8000;
2005;1;21;6;80.0000;275.000;4.00000;59.8000;
2005;1;21;7;84.0000;360.000;4.00000;59.8000;
2005;1;21;8;92.0000;396.000;4.00000;59.8000;
2005;1;21;9;128.000;698.000;4.00000;59.8000;
2005;1;21;10;119.000;558.000;4.00000;59.8000;
2005;1;21;11;120.000;472.000;4.00000;59.8000;
2005;1;21;12;94.0000;262.000;6.00000;59.8000;
2005;1;21;13;88.0000;220.000;8.00000;59.8000;
2005;1;21;14;98.0000;243.000;8.00000;59.8000;
2005;1;21;15;96.0000;254.000;6.00000;59.8000;
2005;1;21;16;82.0000;178.000;6.00000;59.8000;
2005;1;21;17;82.0000;184.000;4.00000;59.8000;
2005;1;21;18;88.0000;208.000;2.00000;59.8000;
2005;1;21;19;94.0000;233.000;2.00000;59.8000;
2005;1;21;20;88.0000;199.000;2.00000;59.8000;
2005;1;21;21;82.0000;201.000;2.00000;59.8000;
2005;1;21;22;73.0000;143.000;2.00000;59.8000;
2005;1;21;23;71.0000;161.000;2.00000;59.8000;
2005;1;21;24;73.0000;189.000;2.00000;59.8000;
2005;1;22;1;82.0000;321.000;4.00000;84.5000;
2005;1;22;2;88.0000;398.000;2.00000;84.5000;
2005;1;22;3;86.0000;434.000;2.00000;84.5000;
2005;1;22;4;82.0000;377.000;2.00000;84.5000;
2005;1;22;5;84.0000;377.000;2.00000;84.5000;
2005;1;22;6;86.0000;379.000;2.00000;84.5000;
2005;1;22;7;90.0000;413.000;2.00000;84.5000;
2005;1;22;8;92.0000;467.000;4.00000;84.5000;
2005;1;22;9;113.000;656.000;4.00000;84.5000;
2005;1;22;10;98.0000;354.000;4.00000;84.5000;
2005;1;22;11;103.000;371.000;4.00000;84.5000;
2005;1;22;12;109.000;434.000;4.00000;84.5000;
2005;1;22;13;94.0000;273.000;4.00000;84.5000;
2005;1;22;14;105.000;327.000;4.00000;84.5000;
2005;1;22;15;84.0000;187.000;6.00000;84.5000;
2005;1;22;16;75.0000;132.000;8.00000;84.5000;
2005;1;22;17;75.0000;142.000;4.00000;84.5000;
2005;1;22;18;88.0000;233.000;2.00000;84.5000;
2005;1;22;19;96.0000;314.000;4.00000;84.5000;
2005;1;22;20;119.000;555.000;4.00000;84.5000;
2005;1;22;21;134.000;711.000;4.00000;84.5000;
2005;1;22;22;107.000;469.000;4.00000;84.5000;
2005;1;22;23;82.0000;251.000;4.00000;84.5000;
2005;1;22;24;80.0000;289.000;4.00000;84.5000;
2005;1;23;1;73.0000;199.000;4.00000;40.3000;
2005;1;23;2;69.0000;174.000;4.00000;40.3000;
2005;1;23;3;67.0000;122.000;2.00000;40.3000;
2005;1;23;4;69.0000;124.000;2.00000;40.3000;
2005;1;23;5;69.0000;134.000;2.00000;40.3000;
2005;1;23;6;67.0000;126.000;2.00000;40.3000;
2005;1;23;7;71.0000;180.000;2.00000;40.3000;
2005;1;23;8;73.0000;201.000;2.00000;40.3000;
2005;1;23;9;75.0000;256.000;2.00000;40.3000;
2005;1;23;10;63.0000;182.000;4.00000;40.3000;
2005;1;23;11;59.0000;147.000;6.00000;40.3000;
2005;1;23;12;52.0000;109.000;8.00000;40.3000;
2005;1;23;13;59.0000;124.000;6.00000;40.3000;
2005;1;23;14;57.0000;103.000;8.00000;40.3000;
2005;1;23;15;59.0000;90.0000;8.00000;40.3000;
2005;1;23;16;59.0000;101.000;6.00000;40.3000;
2005;1;23;17;61.0000;109.000;4.00000;40.3000;
2005;1;23;18;61.0000;119.000;4.00000;40.3000;
2005;1;23;19;57.0000;151.000;2.00000;40.3000;
2005;1;23;20;63.0000;153.000;4.00000;40.3000;
2005;1;23;21;61.0000;164.000;4.00000;40.3000;
2005;1;23;22;61.0000;166.000;4.00000;40.3000;
2005;1;23;23;59.0000;161.000;2.00000;40.3000;
2005;1;23;24;61.0000;172.000;2.00000;40.3000;
2005;1;24;1;63.0000;220.000;4.00000;49.4000;
2005;1;24;2;57.0000;149.000;4.00000;49.4000;
2005;1;24;3;-999;-999;2.00000;49.4000;
2005;1;24;4;55.0000;132.000;2.00000;49.4000;
2005;1;24;5;50.0000;77.0000;2.00000;49.4000;
2005;1;24;6;48.0000;90.0000;2.00000;49.4000;
2005;1;24;7;57.0000;163.000;2.00000;49.4000;
2005;1;24;8;59.0000;164.000;2.00000;49.4000;
2005;1;24;9;61.0000;197.000;4.00000;49.4000;
2005;1;24;10;67.0000;235.000;4.00000;49.4000;
2005;1;24;11;59.0000;157.000;6.00000;49.4000;
2005;1;24;12;57.0000;136.000;10.0000;49.4000;
2005;1;24;13;57.0000;113.000;14.0000;49.4000;
2005;1;24;14;55.0000;99.0000;16.0000;49.4000;
2005;1;24;15;57.0000;96.0000;20.0000;49.4000;
2005;1;24;16;55.0000;78.0000;24.0000;49.4000;
2005;1;24;17;75.0000;119.000;10.0000;49.4000;
2005;1;24;18;71.0000;103.000;8.00000;49.4000;
2005;1;24;19;84.0000;195.000;2.00000;49.4000;
2005;1;24;20;90.0000;266.000;2.00000;49.4000;
2005;1;24;21;92.0000;300.000;4.00000;49.4000;
2005;1;24;22;98.0000;367.000;4.00000;49.4000;
2005;1;24;23;86.0000;342.000;4.00000;49.4000;
2005;1;24;24;78.0000;268.000;4.00000;49.4000;
2005;1;25;1;71.0000;189.000;4.00000;36.4000;
2005;1;25;2;67.0000;178.000;2.00000;36.4000;
2005;1;25;3;65.0000;157.000;2.00000;36.4000;
2005;1;25;4;63.0000;149.000;2.00000;36.4000;
2005;1;25;5;65.0000;143.000;2.00000;36.4000;
2005;1;25;6;65.0000;155.000;2.00000;36.4000;
2005;1;25;7;69.0000;210.000;2.00000;36.4000;
2005;1;25;8;67.0000;214.000;2.00000;36.4000;
2005;1;25;9;75.0000;254.000;4.00000;36.4000;
2005;1;25;10;75.0000;247.000;4.00000;36.4000;
2005;1;25;11;65.0000;155.000;8.00000;36.4000;
2005;1;25;12;59.0000;120.000;10.0000;36.4000;
2005;1;25;13;50.0000;84.0000;20.0000;36.4000;
2005;1;25;14;48.0000;73.0000;20.0000;36.4000;
2005;1;25;15;46.0000;69.0000;22.0000;36.4000;
2005;1;25;16;50.0000;69.0000;22.0000;36.4000;
2005;1;25;17;55.0000;78.0000;16.0000;36.4000;
2005;1;25;18;59.0000;84.0000;10.0000;36.4000;
2005;1;25;19;61.0000;94.0000;8.00000;36.4000;
2005;1;25;20;57.0000;78.0000;12.0000;36.4000;
2005;1;25;21;50.0000;65.0000;14.0000;36.4000;
2005;1;25;22;46.0000;57.0000;14.0000;36.4000;
2005;1;25;23;40.0000;50.0000;16.0000;36.4000;
2005;1;25;24;40.0000;48.0000;20.0000;36.4000;
2005;1;26;1;38.0000;44.0000;22.0000;45.5000;
2005;1;26;2;40.0000;46.0000;20.0000;45.5000;
2005;1;26;3;36.0000;40.0000;22.0000;45.5000;
2005;1;26;4;42.0000;48.0000;18.0000;45.5000;
2005;1;26;5;55.0000;86.0000;6.00000;45.5000;
2005;1;26;6;61.0000;122.000;2.00000;45.5000;
2005;1;26;7;63.0000;143.000;2.00000;45.5000;
2005;1;26;8;67.0000;207.000;2.00000;45.5000;
2005;1;26;9;69.0000;237.000;4.00000;45.5000;
2005;1;26;10;73.0000;272.000;4.00000;45.5000;
2005;1;26;11;63.0000;164.000;6.00000;45.5000;
2005;1;26;12;61.0000;151.000;6.00000;45.5000;
2005;1;26;13;61.0000;161.000;8.00000;45.5000;
2005;1;26;14;55.0000;109.000;12.0000;45.5000;
2005;1;26;15;55.0000;99.0000;12.0000;45.5000;
2005;1;26;16;59.0000;105.000;10.0000;45.5000;
2005;1;26;17;63.0000;113.000;8.00000;45.5000;
2005;1;26;18;71.0000;159.000;4.00000;45.5000;
2005;1;26;19;77.0000;216.000;4.00000;45.5000;
2005;1;26;20;80.0000;241.000;4.00000;45.5000;
2005;1;26;21;77.0000;212.000;4.00000;45.5000;
2005;1;26;22;78.0000;210.000;4.00000;45.5000;
2005;1;26;23;77.0000;182.000;4.00000;45.5000;
2005;1;26;24;71.0000;153.000;2.00000;45.5000;
2005;1;27;1;69.0000;130.000;2.00000;57.2000;
2005;1;27;2;75.0000;191.000;4.00000;57.2000;
2005;1;27;3;-999;-999;4.00000;57.2000;
2005;1;27;4;86.0000;327.000;4.00000;57.2000;
2005;1;27;5;82.0000;335.000;4.00000;57.2000;
2005;1;27;6;75.0000;230.000;2.00000;57.2000;
2005;1;27;7;75.0000;239.000;2.00000;57.2000;
2005;1;27;8;73.0000;283.000;2.00000;57.2000;
2005;1;27;9;75.0000;323.000;4.00000;57.2000;
2005;1;27;10;71.0000;279.000;4.00000;57.2000;
2005;1;27;11;63.0000;187.000;6.00000;57.2000;
2005;1;27;12;55.0000;111.000;12.0000;57.2000;
2005;1;27;13;48.0000;80.0000;18.0000;57.2000;
2005;1;27;14;36.0000;55.0000;30.0000;57.2000;
2005;1;27;15;29.0000;40.0000;38.0000;57.2000;
2005;1;27;16;34.0000;44.0000;34.0000;57.2000;
2005;1;27;17;36.0000;48.0000;32.0000;57.2000;
2005;1;27;18;55.0000;75.0000;16.0000;57.2000;
2005;1;27;19;69.0000;115.000;6.00000;57.2000;
2005;1;27;20;77.0000;174.000;4.00000;57.2000;
2005;1;27;21;86.0000;298.000;4.00000;57.2000;
2005;1;27;22;94.0000;369.000;4.00000;57.2000;
2005;1;27;23;73.0000;182.000;4.00000;57.2000;
2005;1;27;24;65.0000;136.000;2.00000;57.2000;
2005;1;28;1;65.0000;128.000;2.00000;52.0000;
2005;1;28;2;61.0000;155.000;2.00000;52.0000;
2005;1;28;3;57.0000;115.000;2.00000;52.0000;
2005;1;28;4;57.0000;101.000;2.00000;52.0000;
2005;1;28;5;50.0000;86.0000;2.00000;52.0000;
2005;1;28;6;50.0000;96.0000;2.00000;52.0000;
2005;1;28;7;57.0000;172.000;2.00000;52.0000;
2005;1;28;8;63.0000;251.000;4.00000;52.0000;
2005;1;28;9;67.0000;270.000;4.00000;52.0000;
2005;1;28;10;73.0000;314.000;4.00000;52.0000;
2005;1;28;11;63.0000;182.000;6.00000;52.0000;
2005;1;28;12;50.0000;94.0000;12.0000;52.0000;
2005;1;28;13;50.0000;103.000;12.0000;52.0000;
2005;1;28;14;42.0000;69.0000;20.0000;52.0000;
2005;1;28;15;46.0000;65.0000;20.0000;52.0000;
2005;1;28;16;40.0000;55.0000;32.0000;52.0000;
2005;1;28;17;48.0000;71.0000;30.0000;52.0000;
2005;1;28;18;71.0000;128.000;4.00000;52.0000;
2005;1;28;19;63.0000;99.0000;4.00000;52.0000;
2005;1;28;20;59.0000;92.0000;6.00000;52.0000;
2005;1;28;21;61.0000;96.0000;4.00000;52.0000;
2005;1;28;22;61.0000;88.0000;6.00000;52.0000;
2005;1;28;23;55.0000;75.0000;8.00000;52.0000;
2005;1;28;24;48.0000;59.0000;14.0000;52.0000;
2005;1;29;1;40.0000;50.0000;20.0000;49.4000;
2005;1;29;2;34.0000;40.0000;26.0000;49.4000;
2005;1;29;3;38.0000;44.0000;20.0000;49.4000;
2005;1;29;4;38.0000;44.0000;18.0000;49.4000;
2005;1;29;5;34.0000;40.0000;22.0000;49.4000;
2005;1;29;6;38.0000;44.0000;20.0000;49.4000;
2005;1;29;7;40.0000;59.0000;20.0000;49.4000;
2005;1;29;8;48.0000;67.0000;12.0000;49.4000;
2005;1;29;9;54.0000;86.0000;8.00000;49.4000;
2005;1;29;10;42.0000;63.0000;18.0000;49.4000;
2005;1;29;11;33.0000;44.0000;26.0000;49.4000;
2005;1;29;12;34.0000;48.0000;30.0000;49.4000;
2005;1;29;13;31.0000;42.0000;38.0000;49.4000;
2005;1;29;14;25.0000;33.0000;48.0000;49.4000;
2005;1;29;15;23.0000;33.0000;54.0000;49.4000;
2005;1;29;16;29.0000;38.0000;54.0000;49.4000;
2005;1;29;17;33.0000;38.0000;46.0000;49.4000;
2005;1;29;18;50.0000;59.0000;28.0000;49.4000;
2005;1;29;19;63.0000;78.0000;18.0000;49.4000;
2005;1;29;20;75.0000;126.000;8.00000;49.4000;
2005;1;29;21;77.0000;178.000;4.00000;49.4000;
2005;1;29;22;67.0000;115.000;4.00000;49.4000;
2005;1;29;23;57.0000;80.0000;6.00000;49.4000;
2005;1;29;24;59.0000;82.0000;6.00000;49.4000;
2005;1;30;1;61.0000;88.0000;4.00000;41.6000;
2005;1;30;2;61.0000;88.0000;4.00000;41.6000;
2005;1;30;3;-999;-999;6.00000;41.6000;
2005;1;30;4;55.0000;73.0000;8.00000;41.6000;
2005;1;30;5;55.0000;71.0000;10.0000;41.6000;
2005;1;30;6;54.0000;67.0000;12.0000;41.6000;
2005;1;30;7;57.0000;78.0000;8.00000;41.6000;
2005;1;30;8;61.0000;94.0000;6.00000;41.6000;
2005;1;30;9;59.0000;94.0000;10.0000;41.6000;
2005;1;30;10;50.0000;75.0000;18.0000;41.6000;
2005;1;30;11;42.0000;63.0000;24.0000;41.6000;
2005;1;30;12;38.0000;59.0000;30.0000;41.6000;
2005;1;30;13;31.0000;40.0000;44.0000;41.6000;
2005;1;30;14;23.0000;31.0000;54.0000;41.6000;
2005;1;30;15;23.0000;29.0000;58.0000;41.6000;
2005;1;30;16;23.0000;29.0000;62.0000;41.6000;
2005;1;30;17;31.0000;38.0000;56.0000;41.6000;
2005;1;30;18;52.0000;59.0000;30.0000;41.6000;
2005;1;30;19;63.0000;78.0000;18.0000;41.6000;
2005;1;30;20;75.0000;107.000;10.0000;41.6000;
2005;1;30;21;98.0000;264.000;6.00000;41.6000;
2005;1;30;22;88.0000;201.000;6.00000;41.6000;
2005;1;30;23;73.0000;111.000;6.00000;41.6000;
2005;1;30;24;69.0000;99.0000;8.00000;41.6000;
2005;1;31;1;73.0000;103.000;4.00000;-999;
2005;1;31;2;65.0000;78.0000;10.0000;-999;
2005;1;31;3;67.0000;90.0000;6.00000;-999;
2005;1;31;4;55.0000;65.0000;20.0000;-999;
2005;1;31;5;63.0000;86.0000;10.0000;-999;
2005;1;31;6;73.0000;107.000;4.00000;-999;
2005;1;31;7;84.0000;138.000;4.00000;-999;
2005;1;31;8;86.0000;182.000;4.00000;-999;
2005;1;31;9;77.0000;155.000;6.00000;-999;
2005;1;31;10;75.0000;149.000;10.0000;-999;
2005;1;31;11;63.0000;103.000;20.0000;-999;
2005;1;31;12;55.0000;90.0000;26.0000;-999;
2005;1;31;13;46.0000;65.0000;36.0000;-999;
2005;1;31;14;44.0000;57.0000;42.0000;-999;
2005;1;31;15;50.0000;67.0000;36.0000;-999;
2005;1;31;16;55.0000;71.0000;32.0000;-999;
2005;1;31;17;71.0000;92.0000;16.0000;-999;
2005;1;31;18;92.0000;164.000;4.00000;-999;
2005;1;31;19;96.0000;212.000;4.00000;-999;
2005;1;31;20;109.000;308.000;4.00000;-999;
2005;1;31;21;111.000;308.000;6.00000;-999;
2005;1;31;22;86.0000;172.000;4.00000;-999;
2005;1;31;23;86.0000;159.000;4.00000;-999;
2005;1;31;24;84.0000;161.000;4.00000;-999;
2005;2;1;1;84.0000;208.000;4.00000;92.3000;
2005;2;1;2;84.0000;187.000;2.00000;92.3000;
2005;2;1;3;84.0000;159.000;2.00000;92.3000;
2005;2;1;4;80.0000;155.000;2.00000;92.3000;
2005;2;1;5;84.0000;164.000;2.00000;92.3000;
2005;2;1;6;92.0000;187.000;2.00000;92.3000;
2005;2;1;7;92.0000;241.000;2.00000;92.3000;
2005;2;1;8;99.0000;270.000;4.00000;92.3000;
2005;2;1;9;96.0000;254.000;4.00000;92.3000;
2005;2;1;10;88.0000;210.000;6.00000;92.3000;
2005;2;1;11;78.0000;176.000;10.0000;92.3000;
2005;2;1;12;-999;-999;30.0000;92.3000;
2005;2;1;13;-999;-999;26.0000;92.3000;
2005;2;1;14;67.0000;101.000;26.0000;92.3000;
2005;2;1;15;71.0000;101.000;26.0000;92.3000;
2005;2;1;16;67.0000;90.0000;24.0000;92.3000;
2005;2;1;17;75.0000;103.000;14.0000;92.3000;
2005;2;1;18;82.0000;132.000;4.00000;92.3000;
2005;2;1;19;99.0000;289.000;4.00000;92.3000;
2005;2;1;20;113.000;425.000;4.00000;92.3000;
2005;2;1;21;111.000;440.000;4.00000;92.3000;
2005;2;1;22;103.000;384.000;4.00000;92.3000;
2005;2;1;23;88.0000;249.000;4.00000;92.3000;
2005;2;1;24;84.0000;178.000;2.00000;92.3000;
2005;2;2;1;73.0000;130.000;2.00000;62.4000;
2005;2;2;2;65.0000;101.000;2.00000;62.4000;
2005;2;2;3;61.0000;94.0000;2.00000;62.4000;
2005;2;2;4;61.0000;99.0000;4.00000;62.4000;
2005;2;2;5;65.0000;128.000;4.00000;62.4000;
2005;2;2;6;63.0000;122.000;4.00000;62.4000;
2005;2;2;7;71.0000;187.000;4.00000;62.4000;
2005;2;2;8;77.0000;241.000;4.00000;62.4000;
2005;2;2;9;82.0000;285.000;6.00000;62.4000;
2005;2;2;10;75.0000;218.000;6.00000;62.4000;
2005;2;2;11;65.0000;140.000;10.0000;62.4000;
2005;2;2;12;61.0000;119.000;16.0000;62.4000;
2005;2;2;13;48.0000;77.0000;26.0000;62.4000;
2005;2;2;14;42.0000;63.0000;32.0000;62.4000;
2005;2;2;15;48.0000;73.0000;28.0000;62.4000;
2005;2;2;16;54.0000;77.0000;22.0000;62.4000;
2005;2;2;17;63.0000;94.0000;12.0000;62.4000;
2005;2;2;18;77.0000;149.000;4.00000;62.4000;
2005;2;2;19;92.0000;295.000;4.00000;62.4000;
2005;2;2;20;105.000;434.000;4.00000;62.4000;
2005;2;2;21;92.0000;256.000;4.00000;62.4000;
2005;2;2;22;80.0000;163.000;2.00000;62.4000;
2005;2;2;23;75.0000;122.000;4.00000;62.4000;
2005;2;2;24;77.0000;143.000;2.00000;62.4000;
2005;2;3;1;75.0000;147.000;4.00000;68.9000;
2005;2;3;2;71.0000;140.000;2.00000;68.9000;
2005;2;3;3;71.0000;126.000;2.00000;68.9000;
2005;2;3;4;71.0000;153.000;2.00000;68.9000;
2005;2;3;5;65.0000;109.000;2.00000;68.9000;
2005;2;3;6;61.0000;107.000;2.00000;68.9000;
2005;2;3;7;77.0000;201.000;2.00000;68.9000;
2005;2;3;8;84.0000;256.000;2.00000;68.9000;
2005;2;3;9;113.000;543.000;4.00000;68.9000;
2005;2;3;10;101.000;444.000;4.00000;68.9000;
2005;2;3;11;86.0000;262.000;6.00000;68.9000;
2005;2;3;12;78.0000;201.000;8.00000;68.9000;
2005;2;3;13;63.0000;119.000;16.0000;68.9000;
2005;2;3;14;57.0000;94.0000;22.0000;68.9000;
2005;2;3;15;55.0000;92.0000;26.0000;68.9000;
2005;2;3;16;59.0000;84.0000;20.0000;68.9000;
2005;2;3;17;71.0000;107.000;10.0000;68.9000;
2005;2;3;18;80.0000;147.000;4.00000;68.9000;
2005;2;3;19;98.0000;302.000;4.00000;68.9000;
2005;2;3;20;101.000;340.000;4.00000;68.9000;
2005;2;3;21;96.0000;329.000;4.00000;68.9000;
2005;2;3;22;86.0000;249.000;4.00000;68.9000;
2005;2;3;23;84.0000;262.000;4.00000;68.9000;
2005;2;3;24;75.0000;184.000;4.00000;68.9000;
2005;2;4;1;71.0000;184.000;4.00000;55.9000;
2005;2;4;2;65.0000;145.000;2.00000;55.9000;
2005;2;4;3;-999;-999;2.00000;55.9000;
2005;2;4;4;55.0000;142.000;4.00000;55.9000;
2005;2;4;5;54.0000;134.000;4.00000;55.9000;
2005;2;4;6;59.0000;161.000;4.00000;55.9000;
2005;2;4;7;61.0000;166.000;4.00000;55.9000;
2005;2;4;8;84.0000;411.000;4.00000;55.9000;
2005;2;4;9;99.0000;579.000;4.00000;55.9000;
2005;2;4;10;52.0000;132.000;6.00000;55.9000;
2005;2;4;11;42.0000;88.0000;14.0000;55.9000;
2005;2;4;12;33.0000;54.0000;26.0000;55.9000;
2005;2;4;13;29.0000;42.0000;36.0000;55.9000;
2005;2;4;14;34.0000;50.0000;36.0000;55.9000;
2005;2;4;15;31.0000;44.0000;40.0000;55.9000;
2005;2;4;16;31.0000;42.0000;40.0000;55.9000;
2005;2;4;17;38.0000;50.0000;30.0000;55.9000;
2005;2;4;18;50.0000;67.0000;16.0000;55.9000;
2005;2;4;19;57.0000;84.0000;6.00000;55.9000;
2005;2;4;20;69.0000;126.000;4.00000;55.9000;
2005;2;4;21;67.0000;119.000;2.00000;55.9000;
2005;2;4;22;65.0000;124.000;2.00000;55.9000;
2005;2;4;23;65.0000;124.000;4.00000;55.9000;
2005;2;4;24;69.0000;172.000;4.00000;55.9000;
2005;2;5;1;65.0000;161.000;4.00000;44.2000;
2005;2;5;2;65.0000;176.000;4.00000;44.2000;
2005;2;5;3;52.0000;73.0000;4.00000;44.2000;
2005;2;5;4;46.0000;65.0000;4.00000;44.2000;
2005;2;5;5;52.0000;84.0000;4.00000;44.2000;
2005;2;5;6;52.0000;94.0000;2.00000;44.2000;
2005;2;5;7;50.0000;99.0000;4.00000;44.2000;
2005;2;5;8;42.0000;84.0000;4.00000;44.2000;
2005;2;5;9;42.0000;77.0000;10.0000;44.2000;
2005;2;5;10;33.0000;52.0000;24.0000;44.2000;
2005;2;5;11;29.0000;42.0000;40.0000;44.2000;
2005;2;5;12;25.0000;34.0000;48.0000;44.2000;
2005;2;5;13;21.0000;27.0000;56.0000;44.2000;
2005;2;5;14;19.0000;25.0000;62.0000;44.2000;
2005;2;5;15;19.0000;27.0000;62.0000;44.2000;
2005;2;5;16;25.0000;33.0000;58.0000;44.2000;
2005;2;5;17;29.0000;34.0000;52.0000;44.2000;
2005;2;5;18;44.0000;52.0000;32.0000;44.2000;
2005;2;5;19;55.0000;71.0000;16.0000;44.2000;
2005;2;5;20;50.0000;63.0000;20.0000;44.2000;
2005;2;5;21;55.0000;71.0000;14.0000;44.2000;
2005;2;5;22;65.0000;90.0000;8.00000;44.2000;
2005;2;5;23;69.0000;107.000;6.00000;44.2000;
2005;2;5;24;69.0000;107.000;6.00000;44.2000;
2005;2;6;1;73.0000;163.000;4.00000;50.7000;
2005;2;6;2;65.0000;134.000;4.00000;50.7000;
2005;2;6;3;54.0000;69.0000;8.00000;50.7000;
2005;2;6;4;57.0000;99.0000;4.00000;50.7000;
2005;2;6;5;63.0000;157.000;4.00000;50.7000;
2005;2;6;6;59.0000;109.000;4.00000;50.7000;
2005;2;6;7;55.0000;77.0000;6.00000;50.7000;
2005;2;6;8;57.0000;86.0000;4.00000;50.7000;
2005;2;6;9;54.0000;103.000;6.00000;50.7000;
2005;2;6;10;55.0000;105.000;10.0000;50.7000;
2005;2;6;11;52.0000;86.0000;20.0000;50.7000;
2005;2;6;12;52.0000;82.0000;28.0000;50.7000;
2005;2;6;13;40.0000;55.0000;46.0000;50.7000;
2005;2;6;14;25.0000;31.0000;64.0000;50.7000;
2005;2;6;15;19.0000;23.0000;74.0000;50.7000;
2005;2;6;16;19.0000;23.0000;76.0000;50.7000;
2005;2;6;17;25.0000;29.0000;68.0000;50.7000;
2005;2;6;18;40.0000;46.0000;48.0000;50.7000;
2005;2;6;19;67.0000;77.0000;22.0000;50.7000;
2005;2;6;20;77.0000;105.000;12.0000;50.7000;
2005;2;6;21;92.0000;195.000;4.00000;50.7000;
2005;2;6;22;92.0000;178.000;4.00000;50.7000;
2005;2;6;23;77.0000;105.000;6.00000;50.7000;
2005;2;6;24;67.0000;86.0000;6.00000;50.7000;
2005;2;7;1;65.0000;90.0000;4.00000;55.9000;
2005;2;7;2;63.0000;82.0000;6.00000;55.9000;
2005;2;7;3;-999;-999;4.00000;55.9000;
2005;2;7;4;57.0000;78.0000;6.00000;55.9000;
2005;2;7;5;57.0000;98.0000;4.00000;55.9000;
2005;2;7;6;57.0000;88.0000;4.00000;55.9000;
2005;2;7;7;75.0000;170.000;4.00000;55.9000;
2005;2;7;8;82.0000;233.000;4.00000;55.9000;
2005;2;7;9;78.0000;193.000;6.00000;55.9000;
2005;2;7;10;78.0000;174.000;10.0000;55.9000;
2005;2;7;11;57.0000;96.0000;32.0000;55.9000;
2005;2;7;12;36.0000;46.0000;58.0000;55.9000;
2005;2;7;13;36.0000;48.0000;56.0000;55.9000;
2005;2;7;14;36.0000;46.0000;60.0000;55.9000;
2005;2;7;15;33.0000;40.0000;66.0000;55.9000;
2005;2;7;16;34.0000;40.0000;64.0000;55.9000;
2005;2;7;17;33.0000;38.0000;66.0000;55.9000;
2005;2;7;18;44.0000;48.0000;46.0000;55.9000;
2005;2;7;19;69.0000;78.0000;20.0000;55.9000;
2005;2;7;20;75.0000;96.0000;10.0000;55.9000;
2005;2;7;21;59.0000;73.0000;24.0000;55.9000;
2005;2;7;22;55.0000;63.0000;24.0000;55.9000;
2005;2;7;23;54.0000;59.0000;30.0000;55.9000;
2005;2;7;24;61.0000;67.0000;24.0000;55.9000;
2005;2;8;1;54.0000;59.0000;34.0000;58.5000;
2005;2;8;2;46.0000;52.0000;36.0000;58.5000;
2005;2;8;3;50.0000;55.0000;28.0000;58.5000;
2005;2;8;4;50.0000;55.0000;28.0000;58.5000;
2005;2;8;5;50.0000;57.0000;26.0000;58.5000;
2005;2;8;6;50.0000;59.0000;26.0000;58.5000;
2005;2;8;7;59.0000;77.0000;20.0000;58.5000;
2005;2;8;8;69.0000;90.0000;12.0000;58.5000;
2005;2;8;9;67.0000;90.0000;18.0000;58.5000;
2005;2;8;10;59.0000;78.0000;28.0000;58.5000;
2005;2;8;11;48.0000;63.0000;44.0000;58.5000;
2005;2;8;12;44.0000;55.0000;52.0000;58.5000;
2005;2;8;13;33.0000;40.0000;66.0000;58.5000;
2005;2;8;14;34.0000;44.0000;64.0000;58.5000;
2005;2;8;15;33.0000;40.0000;66.0000;58.5000;
2005;2;8;16;34.0000;42.0000;64.0000;58.5000;
2005;2;8;17;34.0000;40.0000;66.0000;58.5000;
2005;2;8;18;40.0000;44.0000;56.0000;58.5000;
2005;2;8;19;59.0000;69.0000;32.0000;58.5000;
2005;2;8;20;77.0000;98.0000;12.0000;58.5000;
2005;2;8;21;75.0000;90.0000;16.0000;58.5000;
2005;2;8;22;77.0000;130.000;14.0000;58.5000;
2005;2;8;23;88.0000;166.000;4.00000;58.5000;
2005;2;8;24;61.0000;69.0000;18.0000;58.5000;
2005;2;9;1;71.0000;99.0000;8.00000;98.8000;
2005;2;9;2;82.0000;237.000;4.00000;98.8000;
2005;2;9;3;80.0000;228.000;4.00000;98.8000;
2005;2;9;4;73.0000;142.000;4.00000;98.8000;
2005;2;9;5;67.0000;113.000;4.00000;98.8000;
2005;2;9;6;67.0000;126.000;4.00000;98.8000;
2005;2;9;7;73.0000;174.000;4.00000;98.8000;
2005;2;9;8;82.0000;283.000;4.00000;98.8000;
2005;2;9;9;82.0000;273.000;6.00000;98.8000;
2005;2;9;10;73.0000;187.000;8.00000;98.8000;
2005;2;9;11;65.0000;136.000;14.0000;98.8000;
2005;2;9;12;67.0000;120.000;20.0000;98.8000;
2005;2;9;13;48.0000;63.0000;42.0000;98.8000;
2005;2;9;14;48.0000;65.0000;38.0000;98.8000;
2005;2;9;15;48.0000;63.0000;36.0000;98.8000;
2005;2;9;16;50.0000;63.0000;36.0000;98.8000;
2005;2;9;17;57.0000;71.0000;26.0000;98.8000;
2005;2;9;18;73.0000;92.0000;12.0000;98.8000;
2005;2;9;19;86.0000;157.000;4.00000;98.8000;
2005;2;9;20;96.0000;226.000;4.00000;98.8000;
2005;2;9;21;115.000;419.000;4.00000;98.8000;
2005;2;9;22;94.0000;272.000;4.00000;98.8000;
2005;2;9;23;90.0000;212.000;2.00000;98.8000;
2005;2;9;24;78.0000;161.000;2.00000;98.8000;
2005;2;10;1;69.0000;99.0000;6.00000;84.5000;
2005;2;10;2;73.0000;98.0000;4.00000;84.5000;
